
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 36020,92464,58675,57562,56870,58166,59931,57424,46364,60596,52526,49724,57499,56606,57419,59084,53265,56869,56411,54903,58277,57591,60211,54846,58255,47244,58592,54782,58095,58820,59581,59100,58161
 36025,92464,58675,57562,56855,58166,59931,57424,46356,60583,52518,49724,57499,56591,57419,59084,53263,56861,56411,54903,58262,57591,60211,54846,58255,47236,58592,54777,58093,58820,59580,59100,58161
 36030,92464,58675,57562,56828,58166,59931,57424,46348,60575,52510,49724,57499,56574,57419,59084,53255,56853,56411,54903,58225,57591,60211,54846,58255,47228,58592,54762,58054,58783,59541,59100,58161
 36035,92464,58675,57562,56801,58166,59917,57424,46340,60562,52502,49724,57499,56574,57419,59084,53247,56845,56411,54903,58188,57591,60211,54846,58255,47220,58592,54747,58015,58746,59502,59100,58161
 36040,92464,58675,57562,56792,58128,59854,57424,46332,60552,52494,49724,57474,56574,57418,59084,53229,56830,56411,54903,58151,57590,60192,54846,58255,47212,58592,54720,57964,58697,59449,59100,58161
 36045,92464,58675,57562,56792,58053,59812,57399,46324,60552,52486,49724,57435,56574,57357,59067,53204,56784,56411,54903,58151,57529,60124,54846,58230,47204,58592,54693,57964,58687,59449,59070,58134
 36050,92464,58675,57562,56792,58045,59812,57360,46316,60552,52478,49724,57408,56574,57300,59023,53189,56784,56411,54903,58151,57472,60091,54844,58191,47196,58592,54693,57964,58687,59449,59026,58095
 36055,92464,58675,57562,56792,58045,59812,57333,46308,60552,52470,49724,57381,56574,57300,58967,53174,56784,56411,54903,58151,57472,60091,54795,58140,47188,58592,54693,57964,58687,59449,58982,58046
 36060,92464,58675,57562,56792,58045,59812,57316,46300,60552,52462,49724,57356,56574,57300,58963,53159,56784,56411,54903,58151,57472,60091,54778,58128,47180,58592,54693,57964,58687,59449,58982,58034
 36065,92464,58675,57562,56792,58045,59812,57278,46284,60552,52435,49724,57356,56574,57300,58963,53128,56784,56364,54903,58151,57472,60091,54749,58128,47168,58533,54693,57964,58687,59449,58982,58034
 36070,92464,58675,57562,56792,58045,59812,57278,46276,60552,52435,49724,57356,56574,57300,58963,53113,56784,56349,54903,58151,57472,60091,54732,58128,47160,58523,54693,57964,58687,59449,58982,58034
 36075,92464,58675,57562,56792,58045,59812,57278,46268,60552,52435,49724,57356,56574,57300,58963,53098,56784,56334,54903,58151,57472,60091,54715,58128,47152,58523,54693,57964,58687,59449,58982,58034
 36080,92464,58675,57562,56792,58045,59812,57278,46260,60552,52435,49724,57356,56574,57300,58963,53083,56784,56323,54903,58151,57472,60091,54698,58128,47144,58523,54693,57964,58687,59449,58982,58034
 36085,92464,58675,57562,56792,58045,59812,57278,46252,60552,52435,49724,57356,56574,57300,58963,53068,56784,56323,54903,58151,57472,60091,54681,58128,47136,58523,54693,57964,58687,59449,58982,58034
 36090,92464,58675,57562,56792,58045,59812,57278,46244,60552,52435,49724,57356,56574,57300,58963,53053,56784,56323,54903,58151,57472,60091,54671,58128,47128,58523,54693,57964,58687,59449,58982,58034
 36095,92464,58675,57562,56792,58045,59812,57278,46236,60552,52435,49724,57356,56574,57300,58963,53038,56784,56323,54903,58151,57472,60091,54671,58128,47120,58523,54693,57964,58687,59449,58982,58034
 36100,92464,58675,57562,56792,58045,59812,57278,46228,60552,52435,49724,57356,56574,57300,58963,53023,56784,56323,54903,58151,57472,60091,54671,58128,47112,58523,54693,57964,58687,59449,58982,58034
 36105,92464,58673,57556,56792,58045,59812,57278,46220,60552,52435,49722,57356,56574,57300,58963,53015,56784,56323,54897,58151,57472,60091,54671,58128,47104,58523,54693,57964,58687,59449,58982,58034
 36110,92464,58665,57548,56792,58045,59812,57278,46212,60552,52435,49714,57356,56574,57300,58963,53015,56784,56323,54889,58151,57472,60091,54671,58128,47096,58523,54693,57964,58687,59449,58982,58034
 36115,92464,58652,57540,56792,58045,59812,57278,46204,60552,52435,49706,57356,56574,57300,58963,53015,56784,56323,54881,58151,57472,60091,54671,58128,47088,58523,54693,57964,58687,59449,58982,58034
 36120,92464,58644,57532,56792,58045,59812,57278,46196,60552,52435,49698,57356,56574,57300,58963,53015,56784,56323,54873,58151,57472,60091,54671,58128,47080,58523,54693,57964,58687,59449,58982,58034
 36125,92452,58575,57478,56792,58045,59812,57278,46188,60552,52379,49670,57356,56574,57300,58963,53015,56784,56283,54838,58151,57472,60091,54671,58128,47060,58495,54693,57964,58687,59449,58982,58034
 36130,92452,58567,57458,56792,58045,59812,57278,46180,60552,52371,49662,57356,56572,57300,58963,53015,56784,56283,54823,58151,57472,60091,54671,58128,47052,58487,54693,57964,58687,59449,58982,58034
 36135,92452,58548,57438,56792,58045,59812,57278,46172,60552,52363,49654,57356,56555,57300,58963,53015,56784,56283,54808,58151,57472,60091,54671,58128,47044,58479,54693,57964,58687,59449,58982,58034
 36140,92452,58540,57418,56777,58045,59812,57278,46164,60552,52355,49646,57356,56538,57300,58963,53015,56784,56283,54793,58150,57472,60091,54671,58128,47036,58471,54693,57963,58687,59449,58982,58034
 36145,92452,58521,57398,56728,58045,59798,57278,46156,60550,52347,49638,57356,56489,57300,58963,53015,56784,56283,54778,58113,57472,60091,54671,58128,47028,58463,54693,57924,58675,59424,58982,58034
 36150,92452,58513,57389,56669,58019,59735,57278,46148,60530,52338,49599,57356,56430,57299,58963,53015,56746,56283,54727,58064,57471,60091,54671,58128,47020,58421,54642,57873,58626,59361,58982,58034
 36155,92452,58513,57389,56669,57956,59693,57278,46140,60517,52338,49584,57356,56430,57274,58963,53015,56738,56283,54709,58021,57422,60060,54671,58128,47012,58421,54627,57837,58565,59328,58981,58034
 36160,92452,58513,57389,56669,57926,59693,57278,46132,60504,52338,49579,57355,56430,57237,58958,53015,56718,56283,54709,58021,57385,60016,54671,58114,47004,58421,54622,57837,58561,59328,58961,58018
 36165,92452,58513,57389,56669,57926,59693,57278,46124,60496,52338,49564,57328,56430,57188,58926,53015,56698,56283,54709,58021,57340,59970,54671,58087,46996,58421,54617,57837,58561,59328,58929,57991
 36170,92452,58513,57389,56669,57926,59693,57252,46116,60488,52338,49549,57301,56430,57162,58894,53015,56666,56283,54709,58021,57340,59970,54671,58060,46988,58421,54612,57837,58561,59328,58897,57964
 36175,92452,58513,57389,56669,57926,59693,57225,46108,60475,52338,49534,57274,56430,57162,58862,53015,56637,56283,54709,58021,57340,59970,54671,58033,46980,58421,54607,57837,58561,59328,58865,57937
 36180,92452,58513,57389,56669,57926,59693,57198,46100,60467,52338,49519,57247,56430,57162,58830,53015,56637,56283,54709,58021,57340,59970,54671,58006,46972,58421,54602,57837,58561,59328,58841,57910
 36185,92434,58513,57389,56669,57926,59693,57163,46056,60453,52338,49500,57206,56400,57150,58828,53015,56637,56283,54709,58021,57329,59970,54671,57976,46946,58421,54597,57837,58561,59328,58841,57884
 36190,92434,58513,57389,56669,57926,59693,57148,46048,60445,52338,49495,57206,56400,57150,58828,53015,56637,56283,54709,58021,57324,59970,54667,57976,46938,58421,54592,57837,58561,59328,58841,57884
 36195,92434,58513,57389,56669,57926,59693,57133,46040,60437,52338,49490,57206,56400,57150,58828,53015,56637,56283,54709,58021,57319,59970,54662,57976,46930,58421,54587,57837,58561,59328,58841,57884
 36200,92434,58513,57389,56669,57926,59693,57118,46032,60429,52338,49485,57206,56400,57150,58828,53015,56637,56283,54709,58021,57314,59970,54657,57976,46922,58421,54582,57837,58561,59328,58841,57884
 36205,92434,58513,57389,56669,57926,59693,57103,46024,60421,52338,49480,57206,56400,57150,58828,53012,56637,56283,54709,58021,57309,59970,54652,57976,46914,58421,54577,57837,58561,59328,58841,57884
 36210,92434,58513,57389,56669,57926,59693,57091,46016,60401,52338,49475,57206,56400,57150,58828,52997,56637,56283,54709,58021,57292,59970,54635,57976,46906,58421,54560,57837,58561,59328,58841,57884
 36215,92434,58513,57389,56669,57926,59693,57091,46008,60393,52338,49470,57206,56400,57150,58828,52989,56637,56283,54709,58021,57287,59970,54630,57976,46898,58421,54555,57837,58561,59328,58841,57884
 36220,92434,58513,57389,56669,57926,59693,57091,46000,60385,52338,49465,57206,56400,57150,58828,52981,56637,56283,54709,58021,57282,59970,54625,57976,46890,58421,54550,57837,58561,59328,58841,57884
 36225,92434,58513,57389,56669,57926,59693,57091,45992,60372,52338,49460,57206,56400,57150,58828,52973,56637,56269,54709,58021,57277,59970,54620,57976,46882,58421,54535,57837,58561,59328,58841,57884
 36230,92434,58513,57389,56669,57926,59693,57091,45984,60364,52338,49455,57206,56400,57150,58828,52965,56637,56254,54709,58021,57272,59970,54615,57976,46874,58421,54520,57837,58561,59328,58841,57884
 36235,92434,58513,57389,56669,57926,59693,57091,45976,60356,52338,49450,57206,56400,57150,58828,52957,56637,56239,54709,58021,57267,59970,54610,57976,46866,58421,54505,57837,58561,59328,58841,57884
 36240,92434,58513,57389,56669,57926,59693,57091,45968,60348,52338,49445,57206,56400,57150,58828,52949,56637,56224,54709,58021,57262,59970,54605,57976,46858,58421,54490,57837,58561,59328,58841,57884
 36245,92422,58513,57389,56669,57926,59693,57091,45960,60328,52338,49440,57206,56400,57150,58828,52937,56637,56193,54709,58021,57245,59970,54586,57976,46850,58421,54475,57837,58561,59328,58841,57884
 36250,92422,58513,57388,56668,57926,59693,57091,45960,60315,52336,49435,57206,56400,57150,58828,52929,56637,56178,54709,58021,57228,59970,54571,57976,46842,58421,54460,57837,58561,59328,58841,57884
 36255,92422,58492,57363,56653,57926,59691,57091,45960,60297,52318,49415,57206,56400,57150,58828,52897,56637,56129,54708,58021,57211,59970,54532,57976,46834,58370,54411,57835,58561,59327,58841,57884
 36260,92422,58478,57355,56626,57912,59616,57091,45960,60287,52310,49407,57206,56400,57150,58828,52889,56637,56108,54676,57960,57170,59970,54517,57976,46826,58338,54386,57772,58524,59254,58841,57884
 36265,92422,58464,57323,56575,57849,59576,57091,45960,60287,52292,49387,57206,56400,57150,58828,52862,56637,56108,54649,57903,57170,59970,54490,57976,46818,58306,54359,57713,58463,59214,58841,57884
 36270,92422,58451,57291,56536,57810,59576,57091,45960,60287,52284,49379,57206,56400,57150,58828,52835,56637,56108,54634,57903,57170,59963,54463,57976,46810,58296,54349,57713,58441,59214,58841,57884
 36275,92422,58438,57259,56526,57800,59576,57091,45960,60287,52276,49371,57206,56400,57150,58828,52808,56637,56108,54619,57903,57170,59931,54436,57976,46802,58296,54349,57713,58441,59214,58841,57884
 36280,92422,58420,57237,56526,57800,59576,57091,45960,60287,52268,49363,57206,56400,57150,58828,52784,56630,56108,54604,57903,57170,59899,54409,57976,46794,58296,54349,57713,58441,59214,58841,57884
 36285,92422,58412,57237,56526,57800,59576,57091,45960,60287,52260,49345,57206,56375,57136,58821,52784,56622,56108,54589,57903,57170,59867,54394,57975,46786,58296,54349,57713,58441,59214,58834,57881
 36290,92422,58399,57237,56526,57800,59576,57091,45960,60287,52252,49337,57167,56336,57073,58770,52784,56602,56108,54574,57903,57170,59834,54368,57936,46778,58296,54349,57713,58441,59214,58790,57844
 36295,92422,58386,57237,56526,57800,59576,57091,45960,60287,52244,49329,57128,56297,57024,58731,52784,56582,56108,54559,57903,57170,59834,54368,57909,46770,58296,54349,57713,58441,59214,58758,57817
 36300,92422,58378,57237,56526,57800,59576,57091,45960,60287,52236,49321,57089,56265,57024,58694,52784,56562,56108,54544,57903,57170,59834,54368,57882,46762,58296,54349,57713,58441,59214,58726,57790
 36305,92422,58349,57209,56493,57800,59576,57070,45960,60287,52214,49285,57070,56265,57024,58692,52784,56518,56108,54525,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36310,92422,58349,57209,56481,57800,59576,57043,45960,60287,52199,49265,57070,56265,57024,58692,52784,56486,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36315,92422,58349,57209,56481,57800,59576,57016,45960,60287,52184,49245,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36320,92422,58349,57209,56481,57800,59576,56989,45960,60287,52169,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36325,92422,58349,57209,56481,57800,59576,56974,45960,60287,52164,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36330,92422,58349,57209,56481,57800,59576,56959,45960,60287,52159,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36335,92422,58349,57209,56481,57800,59576,56944,45960,60287,52154,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36340,92422,58349,57209,56481,57800,59576,56929,45960,60287,52149,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36345,92422,58349,57209,56481,57800,59576,56914,45953,60287,52144,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36350,92422,58349,57209,56481,57800,59576,56902,45945,60287,52139,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36355,92422,58349,57209,56481,57800,59576,56902,45937,60287,52134,49240,57070,56265,57024,58692,52784,56479,56108,54503,57903,57170,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36360,92422,58349,57209,56481,57800,59576,56902,45929,60287,52129,49240,57070,56265,57024,58692,52784,56479,56107,54503,57903,57169,59834,54368,57836,46756,58296,54349,57713,58441,59214,58706,57744
 36365,92422,58349,57209,56481,57800,59574,56902,45917,60284,52114,49240,57070,56265,57024,58692,52784,56479,56064,54503,57903,57146,59834,54368,57836,46756,58296,54349,57713,58441,59191,58706,57744
 36370,92422,58349,57209,56481,57800,59523,56902,45909,60276,52096,49240,57070,56265,57024,58692,52784,56479,56037,54503,57876,57119,59834,54368,57836,46756,58292,54348,57698,58440,59142,58706,57744
 36375,92422,58349,57209,56481,57763,59460,56902,45901,60268,52088,49240,57070,56265,57024,58692,52784,56479,56012,54503,57827,57080,59834,54368,57836,46756,58260,54323,57647,58391,59091,58706,57744
 36380,92422,58349,57209,56481,57712,59450,56902,45893,60255,52080,49240,57070,56265,57024,58692,52782,56479,55987,54503,57778,57041,59834,54368,57836,46756,58228,54298,57596,58342,59091,58706,57744
 36385,92422,58349,57209,56481,57685,59450,56902,45885,60235,52062,49240,57070,56265,57024,58692,52767,56479,55962,54503,57772,57024,59834,54368,57836,46756,58184,54261,57586,58318,59091,58706,57744
 36390,92422,58349,57209,56481,57669,59450,56902,45877,60222,52054,49240,57070,56265,57024,58692,52759,56479,55953,54503,57772,57012,59834,54366,57836,46756,58164,54246,57586,58318,59091,58706,57744
 36395,92422,58349,57209,56481,57669,59450,56902,45869,60209,52046,49240,57070,56265,57024,58692,52751,56479,55953,54503,57772,57012,59820,54339,57836,46756,58159,54231,57586,58318,59091,58706,57744
 36400,92422,58349,57209,56481,57669,59450,56902,45861,60201,52038,49240,57070,56265,56997,58692,52743,56479,55953,54503,57772,57012,59788,54324,57836,46756,58159,54216,57586,58318,59091,58706,57744
 36405,92422,58349,57209,56481,57669,59450,56902,45853,60188,52030,49240,57070,56250,56958,58679,52735,56479,55953,54503,57772,57012,59746,54297,57836,46756,58159,54201,57586,58318,59091,58706,57743
 36410,92422,58345,57208,56470,57669,59450,56902,45845,60170,52022,49240,57043,56223,56907,58635,52727,56479,55953,54503,57772,57012,59707,54260,57822,46748,58159,54186,57586,58318,59091,58687,57706
 36415,92422,58332,57188,56421,57669,59450,56902,45837,60147,52014,49240,56992,56174,56891,58591,52707,56474,55953,54476,57772,57012,59707,54223,57783,46740,58159,54171,57586,58318,59091,58643,57669
 36420,92422,58319,57168,56372,57669,59450,56902,45829,60134,52006,49234,56941,56126,56891,58569,52687,56454,55953,54449,57772,57012,59707,54213,57744,46732,58159,54156,57586,58318,59091,58599,57632
 36425,92386,58229,57086,56350,57669,59396,56857,45797,60106,51938,49171,56937,56126,56891,58563,52630,56385,55917,54418,57772,57012,59695,54207,57706,46696,58131,54144,57586,58318,59091,58577,57608
 36430,92386,58229,57086,56350,57669,59396,56842,45789,60106,51938,49156,56937,56126,56891,58563,52600,56349,55917,54403,57772,57012,59695,54207,57706,46688,58131,54144,57586,58318,59091,58577,57608
 36435,92386,58229,57086,56350,57669,59396,56827,45781,60106,51938,49141,56937,56126,56891,58563,52600,56349,55917,54388,57772,57012,59695,54207,57706,46680,58131,54144,57586,58318,59091,58577,57608
 36440,92386,58229,57086,56350,57669,59396,56812,45773,60106,51938,49126,56937,56126,56891,58563,52600,56349,55917,54373,57772,57012,59695,54207,57706,46672,58131,54144,57586,58318,59091,58577,57608
 36445,92386,58229,57086,56350,57669,59396,56797,45765,60106,51938,49111,56937,56126,56891,58563,52600,56349,55917,54358,57772,57012,59695,54207,57706,46664,58131,54144,57586,58318,59091,58577,57608
 36450,92386,58229,57086,56350,57669,59396,56782,45757,60106,51938,49096,56937,56126,56891,58563,52600,56349,55917,54343,57772,57012,59695,54207,57706,46656,58131,54144,57586,58318,59091,58577,57608
 36455,92386,58229,57086,56350,57669,59396,56767,45749,60106,51938,49081,56937,56126,56891,58563,52600,56349,55917,54328,57772,57012,59695,54207,57706,46648,58131,54144,57586,58318,59091,58577,57608
 36460,92386,58229,57086,56350,57669,59396,56753,45741,60106,51938,49066,56937,56126,56891,58563,52600,56349,55917,54313,57772,57012,59695,54207,57706,46640,58131,54144,57586,58318,59091,58577,57608
 36465,92386,58229,57086,56350,57669,59396,56753,45733,60106,51938,49051,56937,56126,56891,58563,52600,56349,55917,54298,57772,57012,59695,54207,57706,46632,58131,54144,57586,58318,59091,58577,57608
 36470,92386,58229,57086,56350,57669,59396,56753,45725,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54293,57772,57012,59695,54207,57706,46624,58131,54144,57586,58318,59091,58577,57608
 36475,92386,58229,57086,56350,57669,59396,56753,45717,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54278,57772,57012,59695,54207,57706,46616,58131,54144,57586,58318,59090,58577,57608
 36480,92386,58229,57086,56350,57669,59396,56753,45709,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54268,57772,57012,59695,54207,57706,46608,58131,54144,57586,58318,59075,58577,57608
 36485,92386,58229,57086,56350,57669,59396,56753,45701,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54268,57746,57012,59695,54207,57706,46600,58131,54144,57560,58292,59032,58577,57608
 36490,92386,58229,57086,56350,57655,59396,56753,45693,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54268,57709,57011,59695,54207,57706,46592,58131,54144,57521,58255,58993,58577,57608
 36495,92386,58229,57086,56350,57594,59396,56753,45685,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54268,57660,56972,59695,54207,57706,46584,58131,54144,57470,58194,58951,58577,57608
 36500,92386,58229,57086,56350,57555,59396,56753,45677,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54268,57639,56945,59695,54207,57706,46576,58131,54144,57453,58188,58951,58577,57608
 36505,92386,58229,57086,56350,57539,59396,56753,45669,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54268,57639,56930,59695,54207,57706,46568,58131,54144,57453,58188,58951,58577,57608
 36510,92386,58229,57086,56350,57539,59396,56753,45661,60106,51938,49041,56937,56126,56891,58563,52600,56349,55917,54268,57639,56915,59695,54207,57706,46560,58131,54144,57453,58188,58951,58577,57608
 36515,92386,58229,57086,56350,57539,59396,56753,45653,60106,51938,49041,56937,56126,56879,58563,52600,56349,55917,54268,57639,56890,59695,54207,57706,46552,58131,54144,57453,58188,58951,58577,57608
 36520,92386,58229,57086,56350,57539,59396,56753,45645,60106,51938,49041,56937,56126,56854,58563,52600,56349,55917,54268,57639,56865,59695,54207,57706,46544,58131,54144,57453,58188,58951,58577,57608
 36525,92386,58213,57086,56350,57539,59396,56753,45637,60106,51924,49041,56913,56087,56803,58533,52600,56349,55893,54268,57639,56846,59633,54180,57681,46536,58106,54120,57453,58188,58951,58577,57595
 36530,92386,58194,57067,56339,57539,59381,56753,45629,60106,51906,49041,56874,56048,56761,58477,52598,56349,55868,54268,57639,56846,59582,54131,57630,46528,58062,54083,57453,58188,58951,58575,57546
 36535,92386,58181,57035,56288,57539,59306,56753,45621,60105,51898,49041,56823,55999,56761,58449,52573,56323,55843,54268,57639,56846,59582,54085,57584,46520,58011,54034,57453,58188,58951,58507,57489
 36540,92386,58168,57015,56261,57539,59279,56753,45613,60085,51890,49041,56811,55999,56761,58449,52558,56305,55818,54268,57639,56846,59582,54085,57584,46512,58011,54017,57453,58188,58951,58480,57489
 36545,92356,58117,56963,56234,57539,59269,56732,45593,59992,51822,49041,56811,55999,56761,58432,52526,56237,55780,54268,57639,56846,59566,54077,57584,46492,58011,54017,57453,58188,58951,58453,57489
 36550,92356,58109,56953,56209,57539,59269,56717,45585,59992,51814,49041,56811,55999,56761,58432,52501,56216,55780,54268,57639,56846,59566,54077,57584,46484,58011,54017,57453,58188,58951,58443,57489
 36555,92356,58096,56953,56209,57539,59269,56702,45577,59992,51806,49041,56811,55999,56761,58432,52486,56216,55780,54268,57639,56846,59566,54077,57584,46476,58011,54017,57453,58188,58951,58443,57489
 36560,92356,58086,56953,56209,57539,59269,56687,45569,59992,51798,49041,56811,55999,56761,58432,52471,56216,55780,54268,57639,56846,59566,54077,57584,46468,58011,54017,57453,58188,58951,58443,57489
 36565,92356,58086,56953,56209,57539,59269,56660,45561,59992,51783,49041,56811,55999,56761,58432,52444,56216,55780,54268,57639,56846,59566,54077,57584,46460,58011,54017,57453,58188,58951,58443,57489
 36570,92356,58086,56953,56209,57539,59269,56633,45553,59992,51768,49039,56811,55999,56761,58432,52423,56216,55780,54268,57639,56846,59566,54077,57584,46452,58011,54017,57453,58188,58951,58443,57489
 36575,92356,58086,56953,56209,57539,59269,56606,45545,59992,51753,49019,56811,55999,56761,58432,52423,56216,55780,54268,57639,56846,59566,54077,57584,46444,58011,54017,57453,58188,58951,58443,57489
 36580,92356,58086,56953,56209,57539,59269,56599,45537,59992,51742,48992,56811,55999,56761,58432,52423,56216,55780,54266,57639,56846,59566,54077,57584,46436,58011,54017,57453,58188,58951,58443,57489
 36585,92356,58086,56953,56209,57539,59269,56599,45529,59992,51742,48977,56811,55999,56761,58432,52423,56216,55780,54251,57639,56846,59566,54077,57584,46428,58011,54017,57453,58188,58951,58443,57489
 36590,92356,58086,56953,56209,57539,59269,56599,45521,59992,51742,48962,56811,55999,56761,58432,52423,56216,55780,54236,57639,56846,59566,54077,57584,46420,58011,54017,57453,58188,58951,58443,57489
 36595,92356,58086,56953,56209,57539,59269,56599,45513,59992,51742,48947,56811,55999,56761,58432,52423,56216,55780,54221,57639,56846,59566,54077,57584,46412,58011,54017,57453,58188,58951,58443,57489
 36600,92356,58086,56953,56209,57539,59269,56599,45505,59992,51742,48932,56811,55999,56761,58432,52423,56216,55780,54206,57638,56846,59566,54077,57584,46404,58011,54017,57452,58163,58925,58443,57489
 36605,92356,58086,56953,56209,57538,59202,56574,45497,59992,51742,48901,56739,55930,56761,58432,52423,56216,55780,54183,57559,56846,59534,54050,57584,46396,58011,54017,57379,58090,58836,58390,57489
 36610,92356,58086,56953,56209,57499,59202,56574,45489,59992,51742,48886,56739,55919,56761,58432,52423,56216,55780,54168,57524,56846,59514,54035,57584,46388,58011,54017,57340,58070,58836,58378,57489
 36615,92356,58086,56953,56209,57472,59202,56574,45481,59992,51742,48871,56739,55919,56761,58432,52423,56216,55780,54153,57524,56846,59494,54020,57584,46380,58011,54017,57330,58070,58836,58378,57489
 36620,92356,58086,56953,56209,57445,59202,56574,45473,59992,51742,48856,56739,55919,56761,58432,52423,56216,55780,54138,57524,56846,59488,54005,57584,46372,58011,54017,57330,58070,58836,58378,57489
 36625,92356,58086,56953,56209,57430,59202,56574,45465,59992,51742,48841,56739,55919,56761,58432,52423,56216,55780,54123,57524,56844,59488,54000,57584,46364,58011,54017,57330,58070,58836,58378,57489
 36630,92356,58086,56953,56209,57403,59202,56574,45457,59992,51742,48826,56739,55919,56760,58432,52423,56216,55780,54108,57524,56829,59488,53995,57584,46356,58011,54017,57330,58070,58836,58378,57489
 36635,92356,58086,56953,56209,57381,59202,56574,45449,59992,51742,48814,56739,55919,56735,58432,52423,56216,55780,54100,57524,56804,59488,53990,57583,46348,58007,54017,57330,58070,58836,58378,57488
 36640,92356,58086,56953,56209,57381,59202,56574,45441,59992,51742,48814,56739,55919,56686,58432,52423,56216,55780,54092,57524,56755,59488,53963,57556,46340,57999,54014,57330,58070,58836,58378,57461
 36645,92356,58086,56953,56209,57381,59202,56574,45433,59992,51742,48814,56739,55919,56629,58432,52423,56216,55768,54060,57524,56707,59488,53931,57517,46332,57967,53989,57330,58070,58836,58378,57424
 36650,92356,58086,56952,56209,57381,59202,56574,45425,59989,51742,48814,56739,55919,56629,58407,52423,56216,55743,54032,57524,56707,59488,53931,57490,46324,57935,53964,57330,58070,58836,58378,57397
 36655,92356,58086,56932,56193,57381,59202,56574,45417,59969,51742,48814,56739,55919,56629,58356,52423,56191,55718,54032,57524,56707,59488,53931,57451,46316,57891,53927,57330,58070,58836,58378,57358
 36660,92356,58086,56924,56178,57381,59202,56574,45409,59956,51742,48814,56739,55919,56629,58329,52423,56183,55693,54032,57524,56707,59488,53931,57441,46308,57872,53902,57330,58070,58836,58378,57343
 36665,92326,58060,56852,56147,57381,59202,56574,45383,59924,51728,48784,56739,55919,56629,58298,52423,56157,55648,54032,57524,56707,59488,53915,57435,46276,57872,53863,57330,58070,58836,58361,57333
 36670,92326,58052,56844,56132,57381,59202,56574,45375,59916,51720,48784,56739,55919,56629,58287,52422,56149,55633,54032,57524,56707,59488,53915,57435,46268,57872,53863,57330,58070,58836,58356,57333
 36675,92326,58044,56824,56105,57381,59202,56574,45367,59896,51712,48784,56739,55919,56629,58287,52407,56131,55618,54032,57524,56707,59488,53915,57435,46260,57872,53863,57330,58070,58836,58339,57333
 36680,92326,58026,56816,56090,57381,59202,56574,45359,59888,51704,48784,56739,55919,56629,58287,52399,56123,55607,54032,57524,56707,59488,53915,57435,46252,57872,53863,57330,58070,58836,58334,57333
 36685,92326,58013,56808,56075,57381,59202,56574,45351,59875,51696,48784,56739,55919,56629,58287,52391,56115,55607,54032,57524,56707,59488,53915,57435,46244,57872,53863,57330,58070,58836,58329,57333
 36690,92326,57995,56800,56060,57381,59202,56574,45343,59862,51688,48784,56739,55919,56629,58287,52383,56107,55607,54032,57524,56707,59488,53915,57435,46236,57872,53863,57330,58070,58836,58324,57333
 36695,92326,57987,56792,56045,57381,59202,56574,45335,59849,51680,48784,56739,55919,56629,58287,52375,56099,55607,54032,57524,56707,59488,53915,57435,46228,57872,53863,57330,58070,58836,58319,57333
 36700,92326,57969,56784,56030,57381,59202,56574,45327,59841,51672,48784,56739,55919,56629,58287,52367,56091,55607,54032,57524,56707,59488,53915,57435,46220,57872,53863,57330,58070,58836,58314,57333
 36705,92326,57961,56765,56015,57381,59202,56561,45319,59828,51664,48784,56739,55919,56629,58287,52359,56071,55607,54032,57524,56707,59488,53915,57435,46212,57872,53863,57330,58070,58835,58309,57333
