
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 37890,86584,47717,45858,48747,45589,51762,52591,35532,44446,48629,39047,49201,44893,46824,43813,37363,46701,45342,39270,48346,49704,48654,47582,48374,35477,35951,43501,37282,51624,52470,51396,51223
 37895,86584,47706,45858,48747,45589,51762,52586,35524,44441,48624,39047,49201,44888,46824,43808,37358,46701,45337,39265,48346,49704,48649,47582,48374,35472,35943,43484,37267,51624,52470,51381,51223
 37900,86584,47702,45858,48747,45589,51762,52569,35519,44433,48604,39047,49201,44871,46824,43800,37353,46701,45322,39260,48346,49704,48644,47582,48374,35467,35938,43476,37262,51624,52470,51376,51223
 37905,86584,47697,45858,48747,45589,51762,52564,35514,44423,48599,39047,49201,44866,46824,43783,37345,46701,45305,39245,48346,49704,48639,47582,48374,35462,35933,43471,37257,51624,52469,51371,51220
 37910,86584,47689,45858,48747,45589,51747,52549,35509,44418,48594,39047,49201,44861,46824,43778,37340,46701,45300,39240,48346,49704,48619,47582,48374,35454,35928,43466,37252,51624,52454,51354,51203
 37915,86584,47684,45858,48747,45589,51742,52544,35501,44413,48589,39047,49201,44856,46824,43773,37335,46701,45295,39235,48346,49704,48614,47582,48374,35449,35920,43449,37237,51624,52449,51346,51198
 37920,86584,47679,45858,48747,45589,51713,52519,35496,44405,48569,39047,49201,44839,46824,43765,37330,46701,45280,39230,48346,49704,48585,47582,48373,35444,35915,43441,37232,51624,52422,51317,51171
 37925,86554,47621,45794,48712,45589,51656,52519,35445,44349,48517,38980,49157,44803,46779,43684,37267,46641,45172,39164,48306,49627,48549,47518,48290,35389,35828,43413,37191,51541,52337,51301,51088
 37930,86554,47621,45794,48697,45589,51641,52519,35440,44349,48517,38975,49157,44803,46762,43679,37262,46641,45172,39164,48306,49622,48549,47518,48275,35381,35823,43413,37174,51536,52324,51301,51071
 37935,86554,47621,45794,48680,45589,51636,52519,35432,44349,48517,38958,49157,44803,46757,43662,37245,46641,45172,39164,48306,49605,48549,47518,48258,35376,35808,43413,37147,51521,52324,51301,51057
 37940,86554,47621,45794,48675,45589,51619,52519,35427,44349,48517,38953,49157,44803,46742,43654,37240,46641,45172,39164,48306,49590,48549,47518,48253,35371,35803,43413,37142,51504,52324,51301,51057
 37945,86554,47621,45794,48665,45589,51602,52519,35422,44349,48517,38936,49157,44803,46725,43650,37225,46641,45172,39164,48306,49584,48549,47518,48236,35366,35798,43413,37137,51487,52324,51301,51057
 37950,86554,47621,45794,48665,45589,51587,52519,35417,44349,48517,38931,49157,44803,46708,43650,37220,46641,45172,39164,48306,49584,48549,47518,48221,35358,35793,43413,37132,51482,52324,51301,51057
 37955,86554,47621,45794,48665,45589,51582,52519,35409,44349,48517,38914,49157,44803,46703,43650,37203,46641,45172,39164,48306,49584,48549,47518,48204,35353,35778,43413,37105,51467,52324,51301,51057
 37960,86554,47621,45794,48665,45589,51565,52519,35404,44349,48517,38909,49157,44803,46688,43650,37198,46641,45172,39164,48306,49584,48549,47518,48199,35348,35773,43413,37100,51450,52324,51301,51057
 37965,86554,47621,45794,48665,45586,51555,52519,35399,44349,48517,38892,49157,44803,46671,43650,37183,46641,45172,39164,48306,49584,48549,47518,48189,35343,35768,43413,37095,51446,52324,51301,51057
 37970,86554,47621,45794,48665,45571,51555,52519,35394,44349,48517,38887,49157,44803,46666,43650,37178,46641,45172,39164,48306,49584,48549,47518,48189,35335,35763,43413,37090,51446,52324,51301,51057
 37975,86554,47621,45794,48665,45554,51555,52519,35386,44349,48517,38870,49157,44803,46661,43650,37161,46641,45172,39164,48306,49584,48549,47518,48189,35330,35748,43413,37073,51446,52324,51301,51057
 37980,86554,47621,45794,48665,45549,51555,52519,35381,44349,48517,38865,49157,44803,46656,43650,37156,46641,45172,39164,48306,49584,48549,47518,48189,35325,35743,43413,37068,51446,52324,51301,51057
 37985,86554,47621,45794,48665,45508,51555,52519,35372,44349,48517,38848,49157,44803,46639,43650,37137,46641,45172,39164,48306,49557,48549,47518,48189,35316,35734,43413,37051,51426,52324,51301,51057
 37990,86554,47621,45794,48665,45493,51555,52519,35367,44349,48517,38843,49157,44803,46634,43650,37132,46641,45172,39164,48306,49552,48549,47518,48189,35308,35729,43413,37046,51426,52324,51301,51057
 37995,86554,47621,45794,48665,45476,51555,52519,35359,44349,48517,38826,49157,44803,46629,43650,37115,46641,45172,39164,48306,49547,48549,47518,48189,35303,35714,43413,37029,51426,52324,51301,51057
 38000,86554,47621,45794,48665,45471,51555,52519,35354,44349,48517,38821,49157,44803,46624,43650,37110,46641,45172,39164,48306,49542,48549,47518,48189,35298,35709,43413,37024,51426,52324,51301,51057
 38005,86554,47621,45794,48665,45454,51555,52519,35349,44349,48517,38804,49157,44803,46607,43650,37095,46641,45172,39164,48306,49525,48549,47518,48189,35293,35704,43413,37019,51426,52324,51301,51057
 38010,86554,47621,45794,48665,45439,51555,52519,35344,44349,48517,38799,49157,44803,46602,43650,37090,46641,45172,39164,48306,49520,48549,47518,48189,35285,35699,43413,37014,51426,52324,51301,51057
 38015,86554,47621,45794,48665,45422,51555,52519,35336,44349,48517,38782,49157,44803,46597,43650,37073,46641,45172,39164,48306,49515,48549,47518,48189,35280,35684,43413,36997,51426,52324,51301,51057
 38020,86554,47621,45794,48665,45417,51555,52519,35331,44349,48517,38777,49157,44803,46592,43650,37068,46641,45172,39164,48306,49510,48549,47518,48189,35275,35679,43413,36992,51426,52324,51301,51057
 38025,86554,47618,45792,48665,45400,51555,52502,35326,44346,48517,38760,49156,44802,46575,43650,37053,46637,45172,39162,48303,49493,48549,47517,48189,35270,35674,43413,36987,51426,52324,51301,51057
 38030,86554,47610,45775,48665,45385,51555,52475,35321,44341,48512,38755,49129,44787,46558,43650,37048,46632,45167,39157,48288,49476,48549,47490,48189,35262,35669,43413,36982,51426,52312,51286,51057
 38035,86554,47599,45770,48665,45370,51555,52470,35313,44336,48507,38750,49114,44782,46553,43650,37043,46627,45162,39152,48283,49471,48549,47485,48189,35257,35661,43397,36967,51426,52307,51278,51057
 38040,86554,47595,45753,48665,45341,51555,52407,35308,44318,48475,38725,49097,44731,46502,43650,37038,46619,45137,39147,48244,49423,48532,47468,48189,35252,35656,43389,36962,51426,52244,51261,51041
 38045,86518,47490,45669,48624,45329,51526,52377,35259,44235,48389,38705,49036,44712,46482,43615,37014,46544,45054,39090,48166,49423,48503,47423,48189,35199,35594,43354,36912,51426,52199,51194,50996
 38050,86518,47482,45652,48609,45329,51511,52377,35254,44230,48389,38705,49019,44707,46482,43610,37014,46539,45049,39085,48166,49423,48483,47408,48189,35191,35594,43349,36912,51426,52186,51177,50981
 38055,86518,47477,45647,48592,45329,51506,52377,35246,44225,48389,38705,49004,44702,46482,43605,37014,46534,45044,39080,48166,49423,48478,47403,48189,35186,35594,43344,36912,51426,52186,51169,50976
 38060,86518,47472,45642,48575,45329,51477,52377,35241,44217,48389,38705,48987,44675,46482,43585,37014,46526,45029,39075,48166,49423,48461,47388,48189,35181,35594,43326,36912,51426,52186,51152,50961
 38065,86518,47467,45634,48570,45329,51472,52377,35236,44212,48389,38705,48982,44670,46482,43568,37014,46521,45012,39060,48166,49423,48456,47383,48187,35176,35594,43321,36912,51426,52186,51147,50956
 38070,86518,47459,45617,48555,45329,51457,52377,35231,44207,48389,38705,48971,44665,46482,43563,37014,46504,45007,39043,48166,49423,48424,47356,48160,35168,35594,43306,36912,51426,52186,51123,50929
 38075,86518,47454,45612,48550,45329,51452,52377,35223,44202,48389,38705,48971,44660,46482,43558,37014,46499,45002,39038,48166,49423,48419,47351,48155,35163,35594,43301,36912,51426,52186,51123,50924
 38080,86518,47449,45607,48533,45329,51435,52377,35218,44189,48389,38705,48971,44643,46482,43550,37014,46491,44987,39033,48166,49423,48402,47336,48138,35158,35594,43293,36912,51426,52186,51123,50909
 38085,86518,47444,45599,48528,45329,51430,52377,35213,44184,48389,38705,48971,44638,46482,43533,37014,46486,44970,39018,48166,49423,48397,47331,48133,35153,35594,43288,36912,51423,52186,51123,50904
 38090,86518,47436,45582,48513,45329,51415,52377,35208,44179,48389,38705,48971,44633,46482,43528,37014,46469,44965,39001,48166,49423,48365,47304,48106,35145,35594,43273,36912,51418,52186,51123,50877
 38095,86518,47431,45577,48508,45329,51410,52377,35200,44174,48389,38705,48971,44628,46482,43523,37014,46464,44960,38996,48166,49423,48360,47299,48101,35140,35594,43268,36912,51403,52186,51123,50872
 38100,86518,47426,45572,48491,45329,51393,52377,35195,44166,48389,38705,48971,44611,46482,43515,37014,46456,44945,38991,48166,49423,48343,47284,48084,35135,35594,43260,36912,51386,52186,51123,50857
 38105,86506,47413,45548,48480,45329,51380,52377,35170,44128,48389,38705,48971,44606,46471,43474,36994,46401,44917,38968,48166,49423,48325,47264,48029,35096,35594,43245,36912,51369,52186,51123,50827
 38110,86506,47405,45548,48475,45329,51365,52377,35165,44123,48389,38705,48971,44601,46454,43469,36989,46384,44917,38951,48166,49423,48325,47264,48014,35088,35594,43240,36912,51364,52186,51123,50827
 38115,86506,47400,45548,48470,45329,51360,52377,35157,44118,48389,38705,48971,44596,46449,43464,36984,46379,44917,38946,48166,49423,48325,47264,48009,35083,35594,43235,36912,51349,52186,51123,50827
 38120,86506,47395,45548,48455,45329,51331,52377,35152,44110,48389,38705,48971,44569,46422,43456,36979,46371,44917,38941,48166,49423,48325,47264,48004,35078,35594,43220,36912,51320,52186,51123,50827
 38125,86506,47390,45548,48450,45329,51326,52377,35147,44100,48389,38705,48971,44564,46417,43439,36971,46366,44917,38926,48166,49423,48325,47264,47999,35073,35594,43215,36912,51315,52186,51123,50827
 38130,86506,47382,45548,48445,45329,51311,52377,35142,44095,48389,38705,48971,44559,46400,43434,36966,46349,44917,38909,48166,49423,48325,47264,47984,35065,35594,43210,36912,51310,52186,51123,50827
 38135,86506,47377,45548,48440,45329,51306,52377,35134,44090,48389,38705,48971,44554,46395,43429,36961,46344,44917,38904,48166,49423,48325,47264,47979,35060,35594,43205,36912,51295,52186,51123,50827
 38140,86506,47372,45548,48425,45329,51277,52377,35129,44082,48389,38705,48971,44527,46368,43421,36956,46336,44917,38899,48166,49423,48325,47264,47974,35055,35594,43190,36912,51266,52186,51123,50827
 38145,86506,47367,45548,48420,45328,51272,52374,35124,44077,48385,38702,48971,44522,46363,43404,36948,46331,44917,38884,48165,49421,48325,47264,47969,35050,35590,43185,36909,51261,52186,51123,50827
 38150,86506,47359,45548,48393,45301,51262,52347,35119,44072,48380,38697,48971,44507,46346,43399,36943,46314,44917,38867,48150,49404,48325,47264,47954,35042,35585,43170,36892,51244,52174,51123,50827
 38155,86506,47348,45548,48388,45296,51262,52342,35111,44067,48375,38692,48971,44502,46341,43394,36938,46309,44917,38862,48145,49387,48325,47264,47949,35037,35577,43153,36877,51229,52169,51123,50827
 38160,86506,47344,45548,48371,45279,51262,52291,35106,44054,48355,38677,48971,44463,46311,43386,36933,46301,44917,38857,48118,49348,48325,47264,47944,35032,35572,43145,36872,51188,52118,51123,50827
 38165,86470,47268,45484,48325,45220,51250,52239,35029,44010,48276,38600,48880,44427,46311,43328,36870,46283,44859,38783,48030,49287,48284,47204,47894,34975,35497,43078,36811,51168,52071,51032,50767
 38170,86470,47268,45484,48325,45215,51250,52239,35024,44010,48271,38595,48875,44427,46311,43328,36865,46283,44859,38783,48030,49282,48269,47204,47894,34967,35492,43073,36806,51168,52066,51027,50767
 38175,86470,47268,45484,48325,45188,51250,52239,35016,44010,48266,38578,48849,44427,46311,43328,36848,46283,44859,38783,48030,49277,48252,47204,47894,34962,35477,43044,36779,51168,52061,51003,50767
 38180,86470,47268,45484,48325,45162,51250,52239,35011,44010,48239,38551,48849,44427,46311,43328,36833,46283,44859,38783,48030,49253,48232,47204,47894,34957,35472,43037,36774,51168,52027,51003,50767
 38185,86470,47268,45484,48325,45162,51250,52239,35006,44010,48224,38534,48849,44427,46311,43328,36818,46283,44859,38783,48030,49253,48232,47204,47894,34952,35467,43037,36769,51168,52027,51003,50767
 38190,86470,47268,45484,48325,45162,51250,52239,35001,44010,48219,38529,48849,44427,46311,43328,36813,46283,44859,38783,48030,49253,48232,47204,47894,34944,35462,43037,36764,51168,52027,51003,50767
 38195,86470,47268,45484,48325,45162,51250,52239,34993,44010,48214,38512,48849,44427,46311,43328,36796,46283,44859,38783,48030,49253,48232,47204,47894,34939,35447,43037,36747,51168,52027,51003,50767
 38200,86470,47268,45484,48325,45162,51250,52239,34988,44010,48187,38494,48849,44427,46311,43328,36781,46283,44859,38783,48030,49253,48232,47204,47894,34934,35442,43037,36742,51168,52027,51003,50767
 38205,86470,47268,45484,48325,45162,51250,52239,34983,44010,48172,38494,48849,44427,46311,43328,36766,46283,44859,38783,48030,49253,48232,47204,47894,34929,35437,43037,36737,51168,52027,51003,50767
 38210,86470,47268,45484,48325,45162,51250,52239,34978,44010,48167,38494,48849,44427,46311,43328,36761,46283,44859,38783,48030,49253,48232,47204,47894,34921,35432,43037,36732,51168,52027,51003,50767
 38215,86470,47268,45484,48325,45162,51250,52239,34970,44010,48162,38494,48849,44427,46311,43328,36744,46283,44859,38783,48030,49253,48232,47204,47894,34916,35417,43037,36715,51168,52027,51003,50767
 38220,86470,47268,45484,48325,45162,51250,52239,34965,44010,48157,38494,48849,44427,46311,43328,36739,46283,44859,38783,48030,49253,48232,47204,47894,34911,35412,43037,36710,51168,52027,51003,50767
 38225,86470,47268,45484,48325,45162,51250,52239,34956,44010,48142,38494,48849,44427,46311,43328,36720,46283,44859,38783,48030,49253,48232,47204,47894,34902,35403,43037,36705,51168,52027,51003,50767
 38230,86470,47268,45484,48325,45162,51250,52239,34951,44010,48137,38494,48849,44427,46311,43328,36715,46283,44859,38783,48030,49253,48232,47204,47894,34894,35398,43037,36700,51168,52027,51003,50767
 38235,86470,47268,45484,48325,45162,51250,52239,34943,44010,48132,38494,48849,44427,46311,43328,36698,46283,44859,38783,48030,49253,48232,47204,47894,34889,35383,43037,36683,51168,52027,51003,50767
 38240,86470,47268,45484,48325,45162,51250,52239,34938,44010,48127,38494,48849,44427,46311,43328,36693,46283,44859,38783,48030,49253,48232,47204,47894,34884,35378,43037,36678,51168,52027,51003,50767
 38245,86470,47268,45484,48325,45162,51250,52239,34933,44010,48112,38494,48849,44427,46311,43328,36683,46283,44859,38783,48030,49253,48232,47204,47894,34879,35373,43037,36673,51168,52027,51003,50767
 38250,86470,47268,45484,48325,45162,51250,52239,34928,44010,48107,38494,48849,44427,46311,43328,36683,46283,44859,38783,48030,49253,48232,47204,47894,34871,35368,43037,36668,51168,52027,51003,50767
 38255,86470,47268,45484,48325,45162,51250,52239,34920,44010,48102,38494,48849,44427,46311,43328,36683,46283,44859,38783,48030,49253,48232,47204,47894,34866,35353,43037,36651,51168,52027,51003,50767
 38260,86470,47268,45484,48325,45162,51250,52239,34915,44010,48097,38494,48849,44427,46311,43328,36683,46283,44859,38783,48030,49253,48232,47204,47894,34861,35348,43037,36646,51168,52027,51003,50767
 38265,86470,47267,45482,48321,45162,51246,52236,34910,44007,48092,38494,48849,44426,46306,43324,36683,46279,44855,38783,48029,49253,48232,47201,47890,34856,35343,43037,36641,51165,52027,51003,50764
 38270,86470,47259,45453,48306,45162,51207,52197,34905,44002,48087,38494,48849,44411,46277,43319,36683,46262,44850,38766,48014,49253,48232,47162,47863,34848,35338,43037,36624,51148,52027,51003,50725
 38275,86470,47248,45448,48301,45162,51202,52192,34897,43997,48082,38494,48849,44406,46272,43314,36683,46257,44845,38761,48009,49253,48232,47157,47858,34843,35330,43037,36609,51133,52027,51003,50720
 38280,86470,47244,45443,48284,45148,51161,52151,34892,43989,48062,38494,48833,44367,46233,43306,36683,46249,44830,38756,47982,49240,48231,47142,47841,34838,35325,43034,36604,51092,51989,51000,50705
 38285,86440,47140,45349,48191,45091,51111,52099,34835,43946,48002,38431,48729,44289,46172,43235,36683,46168,44735,38701,47892,49163,48160,47073,47756,34763,35234,42987,36543,51030,51921,50927,50629
 38290,86440,47140,45349,48174,45064,51111,52099,34830,43941,48002,38426,48729,44289,46167,43230,36683,46163,44730,38696,47892,49158,48140,47058,47744,34755,35229,42982,36526,51030,51921,50910,50629
 38295,86440,47140,45349,48174,45047,51111,52099,34822,43936,48002,38409,48729,44289,46162,43213,36683,46146,44725,38679,47892,49153,48123,47041,47744,34750,35214,42953,36506,51030,51921,50883,50629
 38300,86440,47140,45349,48174,45020,51111,52099,34817,43923,48002,38384,48729,44289,46133,43205,36683,46138,44700,38674,47892,49114,48118,47036,47744,34745,35209,42945,36506,51030,51921,50878,50629
 38305,86440,47140,45349,48174,45020,51111,52099,34812,43918,48002,38379,48729,44289,46133,43188,36683,46133,44683,38659,47892,49104,48113,47031,47744,34740,35204,42940,36506,51030,51921,50873,50629
 38310,86440,47140,45349,48174,45020,51111,52099,34807,43913,48002,38374,48729,44289,46133,43183,36683,46128,44678,38654,47892,49104,48093,47016,47744,34732,35199,42935,36506,51030,51921,50856,50629
 38315,86440,47140,45349,48174,45020,51111,52099,34799,43908,48002,38357,48729,44289,46133,43166,36683,46111,44673,38637,47892,49104,48076,46999,47744,34727,35184,42918,36506,51030,51921,50829,50629
 38320,86440,47140,45349,48174,45020,51111,52099,34794,43895,48002,38334,48729,44289,46133,43158,36683,46103,44648,38632,47892,49104,48071,46994,47744,34722,35179,42910,36506,51030,51921,50824,50629
 38325,86440,47140,45349,48174,45020,51111,52099,34789,43890,48002,38334,48729,44289,46133,43141,36683,46098,44636,38617,47892,49104,48066,46989,47744,34717,35174,42905,36506,51030,51921,50819,50629
 38330,86440,47140,45349,48174,45020,51111,52099,34784,43885,48002,38334,48729,44289,46133,43136,36683,46093,44636,38612,47892,49104,48046,46974,47744,34709,35169,42900,36506,51030,51921,50802,50629
 38335,86440,47140,45349,48174,45020,51111,52099,34776,43880,48002,38334,48729,44289,46133,43119,36683,46076,44636,38595,47892,49104,48030,46958,47744,34704,35154,42883,36506,51030,51921,50792,50629
 38340,86440,47140,45349,48174,45020,51111,52099,34771,43867,48002,38334,48729,44289,46133,43111,36683,46068,44636,38590,47892,49104,48030,46958,47744,34699,35149,42875,36506,51030,51921,50792,50629
 38345,86428,47140,45349,48174,45020,51111,52099,34760,43844,48002,38334,48729,44289,46133,43090,36679,46049,44636,38571,47892,49104,48030,46958,47744,34672,35130,42860,36506,51030,51921,50792,50629
 38350,86428,47140,45349,48174,45020,51111,52099,34755,43839,48002,38334,48729,44289,46133,43085,36674,46044,44636,38566,47892,49104,48030,46958,47744,34664,35125,42855,36506,51030,51921,50792,50629
 38355,86428,47140,45349,48174,45020,51111,52099,34747,43834,48002,38334,48729,44289,46133,43068,36657,46027,44636,38549,47892,49104,48030,46958,47744,34659,35110,42838,36506,51030,51921,50792,50629
 38360,86428,47140,45349,48174,45020,51111,52099,34742,43821,48002,38334,48729,44289,46133,43060,36652,46019,44636,38544,47892,49104,48030,46958,47744,34654,35105,42830,36506,51030,51921,50792,50629
 38365,86428,47140,45349,48174,45020,51111,52099,34737,43811,48002,38334,48729,44289,46133,43043,36644,46014,44636,38529,47892,49104,48030,46958,47744,34649,35100,42825,36506,51030,51921,50792,50629
 38370,86428,47140,45349,48174,45020,51111,52099,34732,43806,48002,38334,48729,44289,46133,43038,36639,46009,44636,38524,47892,49104,48030,46958,47744,34641,35095,42820,36506,51030,51921,50792,50629
 38375,86428,47140,45349,48174,45020,51111,52099,34724,43801,48002,38334,48729,44289,46133,43021,36622,45992,44636,38507,47892,49104,48030,46958,47744,34636,35080,42803,36506,51030,51921,50792,50629
 38380,86428,47140,45349,48174,45020,51111,52099,34719,43793,48002,38334,48729,44289,46133,43013,36617,45984,44636,38502,47892,49104,48030,46958,47744,34631,35075,42795,36506,51030,51921,50792,50629
 38385,86428,47132,45342,48174,45020,51107,52098,34714,43783,48002,38334,48729,44288,46133,43001,36609,45979,44636,38487,47892,49104,48030,46958,47744,34626,35070,42790,36506,51027,51918,50792,50626
 38390,86428,47124,45325,48171,45020,51080,52071,34709,43778,48002,38334,48729,44283,46133,43001,36604,45962,44636,38470,47888,49104,48030,46958,47731,34618,35065,42785,36506,51022,51891,50792,50597
 38395,86428,47113,45320,48154,45020,51075,52066,34701,43773,48002,38334,48716,44278,46133,43001,36599,45957,44636,38465,47883,49104,48030,46958,47726,34613,35057,42780,36506,51007,51886,50792,50592
 38400,86428,47109,45303,48149,45020,51046,52039,34696,43755,47994,38334,48699,44263,46133,43001,36594,45949,44636,38460,47868,49104,48030,46958,47709,34608,35052,42772,36502,50990,51859,50792,50565
 38405,86392,47011,45210,48068,44931,50970,51964,34627,43700,47925,38334,48607,44200,46088,43001,36554,45925,44583,38412,47762,49033,48001,46923,47630,34551,34984,42727,36399,50892,51779,50723,50489
 38410,86392,47011,45199,48041,44904,50970,51949,34622,43695,47920,38334,48607,44195,46083,43001,36549,45925,44578,38412,47762,49028,47957,46884,47603,34543,34984,42722,36382,50892,51779,50713,50489
 38415,86392,47011,45199,48036,44899,50970,51944,34614,43690,47915,38334,48607,44190,46078,43001,36544,45925,44573,38412,47762,49023,47952,46879,47598,34538,34984,42705,36373,50892,51779,50713,50489
 38420,86392,47011,45199,48019,44882,50970,51929,34609,43677,47895,38334,48607,44151,46039,43001,36539,45925,44558,38412,47762,48984,47947,46874,47593,34533,34984,42700,36373,50892,51779,50713,50489
 38425,86392,47011,45199,48014,44877,50970,51929,34604,43667,47890,38329,48607,44134,46024,43001,36531,45925,44553,38412,47762,48969,47942,46869,47588,34528,34984,42695,36373,50892,51779,50713,50489
 38430,86392,47011,45199,47997,44869,50970,51929,34599,43662,47885,38324,48607,44129,46019,43001,36526,45925,44548,38412,47762,48964,47915,46842,47561,34520,34984,42690,36373,50892,51779,50713,50489
 38435,86392,47011,45199,47992,44869,50970,51929,34591,43657,47880,38319,48607,44124,46014,43001,36521,45925,44543,38412,47762,48959,47915,46837,47556,34515,34984,42685,36373,50892,51779,50713,50489
 38440,86392,47011,45199,47971,44869,50970,51929,34586,43649,47848,38294,48607,44076,45963,43001,36516,45925,44518,38412,47762,48930,47915,46832,47551,34510,34984,42680,36373,50892,51779,50713,50489
 38445,86392,47011,45199,47971,44869,50970,51929,34581,43639,47843,38289,48607,44076,45958,43001,36508,45925,44513,38412,47762,48930,47915,46827,47546,34505,34984,42675,36373,50892,51779,50713,50489
 38450,86392,47011,45199,47971,44869,50970,51929,34576,43634,47838,38284,48607,44076,45953,43001,36503,45925,44508,38412,47762,48930,47915,46800,47522,34497,34984,42670,36373,50892,51779,50713,50489
 38455,86392,47011,45199,47971,44869,50970,51929,34568,43629,47833,38279,48607,44076,45948,43001,36498,45925,44503,38412,47762,48930,47915,46795,47522,34492,34984,42665,36373,50892,51779,50713,50489
 38460,86392,47011,45199,47971,44869,50970,51929,34563,43621,47801,38254,48607,44076,45913,43001,36493,45925,44478,38412,47762,48930,47915,46790,47522,34487,34984,42660,36373,50892,51779,50713,50489
 38465,86380,47011,45199,47971,44869,50970,51929,34546,43585,47779,38237,48562,44056,45913,43001,36471,45925,44439,38348,47702,48906,47915,46781,47522,34482,34984,42651,36373,50892,51779,50713,50489
 38470,86380,47011,45199,47971,44869,50970,51929,34541,43580,47779,38232,48557,44056,45913,43001,36466,45925,44434,38348,47702,48906,47915,46766,47522,34474,34984,42646,36373,50892,51779,50713,50489
 38475,86380,47011,45199,47971,44869,50970,51929,34533,43575,47779,38227,48542,44056,45913,43001,36461,45925,44429,38348,47702,48906,47915,46761,47522,34469,34984,42641,36373,50892,51779,50713,50489
 38480,86380,47011,45199,47971,44869,50970,51929,34528,43567,47779,38212,48537,44056,45913,43001,36456,45925,44414,38348,47702,48906,47915,46756,47522,34464,34984,42636,36373,50892,51779,50713,50489
 38485,86380,47011,45199,47971,44869,50970,51929,34523,43557,47779,38207,48532,44056,45913,43001,36448,45925,44409,38348,47702,48906,47915,46751,47522,34459,34984,42631,36373,50892,51779,50713,50489
 38490,86380,47011,45199,47971,44869,50970,51929,34518,43552,47779,38202,48527,44056,45913,42996,36443,45925,44404,38348,47702,48906,47915,46736,47522,34451,34984,42626,36373,50892,51779,50713,50489
 38495,86380,47011,45199,47971,44869,50970,51929,34510,43547,47779,38197,48512,44056,45913,42991,36438,45925,44399,38348,47702,48906,47915,46731,47522,34446,34984,42621,36373,50892,51779,50713,50489
 38500,86380,47011,45199,47971,44869,50970,51929,34505,43539,47779,38182,48507,44056,45913,42983,36433,45925,44384,38348,47702,48906,47915,46726,47522,34441,34984,42616,36373,50892,51779,50713,50489
 38505,86380,47008,45199,47971,44869,50968,51929,34500,43529,47779,38177,48502,44056,45913,42978,36425,45921,44379,38348,47702,48906,47915,46721,47522,34436,34980,42611,36373,50889,51778,50713,50488
 38510,86380,47000,45198,47971,44869,50953,51929,34495,43524,47779,38172,48497,44056,45913,42973,36420,45916,44374,38348,47702,48906,47915,46706,47522,34428,34975,42606,36373,50884,51761,50710,50473
 38515,86380,46989,45193,47971,44869,50948,51929,34487,43519,47779,38167,48482,44056,45913,42968,36415,45911,44369,38348,47702,48906,47915,46701,47522,34423,34967,42601,36372,50869,51756,50695,50456
 38520,86380,46985,45176,47971,44869,50907,51929,34482,43506,47779,38142,48477,44056,45913,42960,36410,45903,44344,38348,47702,48906,47915,46674,47522,34418,34962,42593,36367,50840,51717,50666,50429
 38525,86338,46910,45078,47908,44869,50829,51825,34415,43474,47779,38089,48428,44056,45913,42885,36369,45870,44318,38348,47667,48873,47892,46652,47499,34365,34905,42540,36332,50773,51642,50586,50372
 38530,86338,46902,45067,47893,44853,50829,51825,34410,43474,47779,38084,48418,44056,45913,42880,36364,45853,44318,38348,47652,48856,47872,46652,47484,34357,34900,42525,36315,50756,51636,50586,50355
 38535,86338,46897,45067,47888,44848,50829,51825,34402,43474,47779,38079,48418,44056,45913,42875,36359,45848,44318,38348,47647,48839,47867,46652,47479,34352,34892,42508,36300,50741,51636,50586,50350
 38540,86338,46892,45067,47871,44831,50829,51825,34397,43474,47779,38062,48418,44056,45913,42855,36344,45833,44318,38348,47630,48822,47838,46652,47450,34347,34887,42488,36295,50724,51636,50586,50323
 38545,86338,46887,45067,47854,44814,50829,51825,34392,43474,47779,38045,48418,44056,45913,42838,36329,45818,44318,38348,47613,48810,47821,46652,47433,34342,34882,42471,36290,50714,51636,50586,50313
 38550,86338,46879,45067,47837,44787,50829,51825,34387,43474,47779,38040,48418,44056,45913,42833,36324,45801,44318,38348,47598,48810,47801,46652,47418,34334,34877,42466,36273,50714,51636,50586,50313
 38555,86338,46868,45067,47837,44782,50829,51825,34379,43474,47779,38035,48418,44056,45913,42828,36319,45796,44318,38348,47593,48810,47796,46652,47413,34329,34869,42449,36258,50714,51636,50586,50313
 38560,86338,46864,45067,47837,44765,50829,51825,34374,43474,47779,38018,48418,44056,45913,42808,36304,45781,44318,38348,47576,48810,47779,46652,47396,34324,34864,42429,36253,50714,51636,50586,50313
 38565,86338,46859,45067,47837,44748,50829,51825,34369,43474,47779,38001,48418,44053,45910,42791,36289,45766,44318,38346,47559,48810,47762,46652,47379,34319,34859,42412,36248,50714,51636,50586,50313
 38570,86338,46851,45067,47837,44733,50829,51825,34364,43474,47774,37996,48418,44038,45893,42786,36284,45749,44318,38329,47551,48810,47742,46652,47364,34311,34854,42407,36243,50714,51636,50586,50313
 38575,86338,46840,45067,47837,44728,50829,51825,34356,43474,47769,37991,48418,44033,45888,42781,36279,45744,44318,38324,47551,48810,47737,46652,47359,34306,34846,42390,36228,50714,51636,50586,50313
