TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 845,0,1098,1241,949,824,0,0,0,898,208,0,224,225,0,350,345,311,0,0,0,0,0,0,216,292,0,869,0,0,0,866,858
 850,0,1103,1241,949,824,0,0,0,903,208,0,229,230,0,355,350,311,0,0,0,0,0,0,216,297,0,869,0,0,0,866,863
 855,0,1108,1241,949,824,0,0,0,908,208,0,234,235,0,360,355,311,0,0,0,0,0,0,216,302,0,869,0,0,0,866,868
 860,0,1113,1241,949,824,0,0,0,913,208,0,239,240,0,365,360,311,0,0,0,0,0,0,216,307,0,869,0,0,0,867,873
 865,0,1118,1246,949,824,0,0,0,918,208,0,244,245,0,370,365,311,0,0,0,0,0,0,216,312,0,869,0,0,0,872,878
 870,0,1123,1251,949,824,0,0,0,923,208,0,249,250,0,375,370,312,0,0,0,0,0,0,216,317,0,869,0,0,0,877,883
 875,0,1128,1256,949,824,0,0,0,928,208,0,254,255,0,380,375,317,0,0,0,0,0,0,216,317,0,869,0,0,0,882,888
 880,0,1133,1261,949,824,0,0,0,933,208,0,259,260,0,385,380,322,0,0,0,0,0,0,216,317,0,869,0,0,0,887,893
 885,0,1138,1266,948,824,0,0,0,938,208,0,264,265,0,390,385,327,0,0,0,0,0,0,216,317,0,869,0,0,0,892,898
 890,0,1143,1271,953,826,0,0,0,940,208,0,269,270,0,395,390,332,0,0,0,0,0,0,216,317,0,869,0,0,0,897,903
 895,0,1148,1276,958,831,0,0,0,940,208,0,274,275,0,400,395,337,0,0,0,0,0,0,216,317,0,869,0,0,0,902,908
 900,0,1153,1281,963,836,0,0,0,940,208,0,279,280,0,405,400,342,0,0,0,0,0,0,216,317,0,869,0,0,0,907,913
 905,0,1158,1286,968,841,0,0,0,940,208,0,284,285,0,410,405,347,0,0,0,0,0,0,216,317,0,869,0,0,0,912,918
 910,0,1163,1291,973,846,0,0,0,940,208,0,289,290,0,415,410,352,0,0,0,0,0,0,216,317,0,869,0,0,0,917,921
 915,0,1165,1296,978,851,0,0,0,940,208,0,294,295,0,420,416,357,0,0,0,0,0,0,216,317,0,869,0,0,0,922,921
 920,0,1165,1301,983,856,0,0,0,940,208,0,299,300,0,425,416,362,0,0,0,0,0,0,216,317,0,869,0,0,0,927,921
 925,0,1165,1306,988,861,0,0,0,940,208,0,304,305,0,428,416,367,0,0,0,0,0,0,216,317,0,869,0,0,0,932,921
 930,0,1165,1311,993,866,0,0,0,940,208,0,309,310,0,428,416,372,0,0,0,0,0,0,216,317,0,869,0,0,0,937,921
 935,0,1165,1316,998,871,0,0,0,940,208,0,309,315,0,428,416,377,0,0,0,0,0,0,219,317,0,869,0,0,0,942,921
 940,0,1165,1321,1003,876,0,0,0,940,208,0,309,317,0,428,416,382,0,0,0,0,0,0,224,317,0,869,0,0,0,947,921
 945,0,1165,1326,1008,881,0,0,0,940,1150,0,309,317,0,428,416,387,0,0,0,0,0,0,229,317,0,1811,0,0,0,952,921
 950,0,1165,1331,1013,886,0,0,0,940,1150,0,309,317,0,428,416,392,0,0,0,0,0,0,234,317,0,1811,0,0,0,957,921
 955,0,1165,1336,1018,891,0,0,0,940,1150,0,309,317,0,428,416,397,0,0,0,0,0,0,239,317,0,1811,0,0,0,962,921
 960,0,1165,1341,1023,896,0,0,0,940,1150,0,309,317,0,428,416,402,0,0,0,0,0,0,244,317,0,1811,0,0,0,967,921
 965,0,1165,1346,1028,901,0,0,0,940,1150,0,309,317,0,428,416,407,0,0,0,0,0,0,249,317,0,1811,0,0,0,973,921
 970,0,1165,1348,1033,906,0,0,0,940,1150,0,309,317,0,428,416,412,0,0,0,0,0,0,254,317,0,1811,0,0,0,973,921
 975,0,1165,1348,1038,911,0,0,0,940,1150,0,309,317,0,428,416,418,0,0,0,0,0,0,259,317,0,1811,0,0,0,973,921
 980,0,1167,1348,1043,916,0,0,0,940,1150,0,309,317,0,428,421,418,0,0,0,0,0,0,264,320,0,1811,0,0,0,973,921
 985,0,1172,1348,1048,921,0,0,0,940,1150,0,309,317,0,428,426,418,0,0,0,0,0,0,269,325,0,1811,0,0,0,973,921
 990,0,1177,1348,1052,926,0,0,0,940,1150,0,312,317,0,433,431,418,0,0,0,0,0,0,274,330,0,1811,0,0,0,973,921
